,file,target
1676,test_images/007266-num2.png,2
1677,test_images/007029-num5.png,5
1678,test_images/004797-num8.png,8
1679,test_images/000953-num4.png,4
1680,test_images/006764-num6.png,6
1681,test_images/007402-num4.png,4
1682,test_images/007664-num4.png,4
1683,test_images/009654-num3.png,3
1684,test_images/002725-num1.png,1
1685,test_images/003443-num3.png,3
1686,test_images/009018-num2.png,2
1687,test_images/004960-num8.png,8
1688,test_images/007001-num2.png,2
1689,test_images/001025-num1.png,1
1690,test_images/000343-num3.png,3
1691,test_images/007282-num3.png,3
1692,test_images/004728-num5.png,5
1693,test_images/007706-num0.png,0
1694,test_images/002050-num8.png,8
1695,test_images/007305-num6.png,6
1696,test_images/009847-num2.png,2
1697,test_images/009335-num1.png,1
1698,test_images/006205-num4.png,4
1699,test_images/002937-num0.png,0
1700,test_images/001930-num2.png,2
1701,test_images/006607-num2.png,2
1702,test_images/008496-num0.png,0
1703,test_images/004218-num8.png,8
1704,test_images/009274-num1.png,1
1705,test_images/005526-num0.png,0
1706,test_images/002111-num8.png,8
1707,test_images/001302-num1.png,1
1708,test_images/006521-num2.png,2
1709,test_images/004454-num9.png,9
1710,test_images/002305-num3.png,3
1711,test_images/001492-num9.png,9
1712,test_images/000629-num2.png,2
1713,test_images/006178-num8.png,8
1714,test_images/000384-num6.png,6
1715,test_images/009597-num2.png,2
1716,test_images/003461-num7.png,7
1717,test_images/006837-num7.png,7
1718,test_images/004024-num4.png,4
1719,test_images/001566-num7.png,7
1720,test_images/004633-num9.png,9
1721,test_images/004427-num2.png,2
1722,test_images/001871-num2.png,2
1723,test_images/007646-num0.png,0
1724,test_images/009439-num0.png,0
1725,test_images/000504-num1.png,1
1726,test_images/004320-num0.png,0
1727,test_images/000994-num1.png,1
1728,test_images/007327-num2.png,2
1729,test_images/009693-num6.png,6
1730,test_images/004820-num8.png,8
1731,test_images/004146-num0.png,0
1732,test_images/003087-num0.png,0
1733,test_images/005678-num8.png,8
1734,test_images/008184-num9.png,9
1735,test_images/003100-num5.png,5
1736,test_images/007289-num0.png,0
1737,test_images/005953-num1.png,1
1738,test_images/006069-num7.png,7
1739,test_images/007132-num9.png,9
1740,test_images/002186-num2.png,2
1741,test_images/006040-num0.png,0
1742,test_images/009991-num8.png,8
1743,test_images/005444-num4.png,4
1744,test_images/003128-num2.png,2
1745,test_images/001150-num3.png,3
1746,test_images/007191-num1.png,1
1747,test_images/008525-num7.png,7
1748,test_images/007902-num7.png,7
1749,test_images/001998-num9.png,9
1750,test_images/001508-num9.png,9
1751,test_images/008340-num1.png,1
1752,test_images/004675-num0.png,0
1753,test_images/005707-num9.png,9
1754,test_images/001178-num4.png,4
1755,test_images/005983-num2.png,2
1756,test_images/003942-num0.png,0
1757,test_images/008742-num7.png,7
1758,test_images/000945-num2.png,2
1759,test_images/006803-num5.png,5
1760,test_images/009027-num3.png,3
1761,test_images/009055-num8.png,8
1762,test_images/008841-num9.png,9
1763,test_images/008368-num6.png,6
1764,test_images/007903-num7.png,7
1765,test_images/004039-num1.png,1
1766,test_images/002920-num6.png,6
1767,test_images/007576-num6.png,6
1768,test_images/002599-num1.png,1
1769,test_images/003352-num7.png,7
1770,test_images/007294-num5.png,5
1771,test_images/006961-num1.png,1
1772,test_images/000519-num4.png,4
1773,test_images/007175-num0.png,0
1774,test_images/000542-num8.png,8
1775,test_images/001430-num1.png,1
1776,test_images/002678-num4.png,4
1777,test_images/009323-num7.png,7
1778,test_images/002035-num5.png,5
1779,test_images/007738-num1.png,1
1780,test_images/000132-num5.png,5
1781,test_images/001657-num1.png,1
1782,test_images/001888-num6.png,6
1783,test_images/000531-num3.png,3
1784,test_images/004101-num9.png,9
1785,test_images/006074-num2.png,2
1786,test_images/008979-num1.png,1
1787,test_images/004691-num1.png,1
1788,test_images/000543-num8.png,8
1789,test_images/004173-num2.png,2
1790,test_images/008033-num4.png,4
1791,test_images/009355-num6.png,6
1792,test_images/008255-num4.png,4
1793,test_images/007766-num7.png,7
1794,test_images/007864-num9.png,9
1795,test_images/006070-num8.png,8
1796,test_images/008926-num7.png,7
1797,test_images/003540-num0.png,0
1798,test_images/001621-num0.png,0
1799,test_images/000547-num2.png,2
1800,test_images/005005-num1.png,1
1801,test_images/007486-num2.png,2
1802,test_images/009757-num0.png,0
1803,test_images/007085-num4.png,4
1804,test_images/001044-num6.png,6
1805,test_images/002043-num4.png,4
1806,test_images/006306-num7.png,7
1807,test_images/003021-num2.png,2
1808,test_images/004602-num1.png,1
1809,test_images/006281-num2.png,2
1810,test_images/009453-num4.png,4
1811,test_images/007381-num0.png,0
1812,test_images/009023-num9.png,9
1813,test_images/007975-num6.png,6
1814,test_images/004200-num7.png,7
1815,test_images/001719-num8.png,8
1816,test_images/006307-num7.png,7
1817,test_images/009245-num9.png,9
1818,test_images/005703-num3.png,3
1819,test_images/000933-num3.png,3
1820,test_images/004387-num2.png,2
1821,test_images/005771-num8.png,8
1822,test_images/004603-num1.png,1
1823,test_images/001341-num2.png,2
1824,test_images/006434-num7.png,7
1825,test_images/002210-num6.png,6
1826,test_images/002939-num9.png,9
1827,test_images/007752-num5.png,5
1828,test_images/002239-num1.png,1
1829,test_images/003507-num9.png,9
1830,test_images/001666-num9.png,9
1831,test_images/004856-num9.png,9
1832,test_images/000084-num8.png,8
1833,test_images/000316-num6.png,6
1834,test_images/006653-num7.png,7
1835,test_images/001792-num7.png,7
1836,test_images/009995-num2.png,2
1837,test_images/000692-num5.png,5
1838,test_images/008895-num0.png,0
1839,test_images/009081-num1.png,1
1840,test_images/005432-num5.png,5
1841,test_images/007350-num3.png,3
1842,test_images/003760-num9.png,9
1843,test_images/008949-num9.png,9
1844,test_images/000206-num9.png,9
1845,test_images/008285-num7.png,7
1846,test_images/005550-num1.png,1
1847,test_images/000881-num4.png,4
1848,test_images/003886-num6.png,6
1849,test_images/006869-num1.png,1
1850,test_images/001981-num6.png,6
1851,test_images/008284-num7.png,7
1852,test_images/000907-num1.png,1
1853,test_images/005334-num7.png,7
1854,test_images/004009-num9.png,9
1855,test_images/004052-num5.png,5
1856,test_images/007968-num3.png,3
1857,test_images/006333-num5.png,5
1858,test_images/009787-num3.png,3
1859,test_images/003671-num6.png,6
1860,test_images/002771-num4.png,4
1861,test_images/006155-num5.png,5
1862,test_images/008371-num9.png,9
1863,test_images/006868-num1.png,1
1864,test_images/008165-num2.png,2
1865,test_images/003192-num7.png,7
1866,test_images/001511-num4.png,4
1867,test_images/004053-num7.png,7
1868,test_images/007969-num1.png,1
1869,test_images/003659-num3.png,3
1870,test_images/001374-num2.png,2
1871,test_images/005744-num8.png,8
1872,test_images/005522-num8.png,8
1873,test_images/002828-num4.png,4
1874,test_images/004450-num1.png,1
1875,test_images/005152-num5.png,5
1876,test_images/004946-num4.png,4
1877,test_images/001539-num3.png,3
1878,test_images/001980-num4.png,4
1879,test_images/005699-num1.png,1
1880,test_images/003900-num1.png,1
1881,test_images/009384-num7.png,7
1882,test_images/007642-num8.png,8
1883,test_images/003200-num9.png,9
1884,test_images/000013-num0.png,0
1885,test_images/001375-num2.png,2
1886,test_images/006556-num1.png,1
1887,test_images/008729-num1.png,1
1888,test_images/009361-num6.png,6
1889,test_images/004824-num0.png,0
1890,test_images/009348-num1.png,1
1891,test_images/002475-num2.png,2
1892,test_images/006923-num0.png,0
1893,test_images/005924-num2.png,2
1894,test_images/000158-num3.png,3
1895,test_images/005655-num7.png,7
1896,test_images/000501-num9.png,9
1897,test_images/001185-num8.png,8
1898,test_images/000715-num2.png,2
1899,test_images/002406-num9.png,9
1900,test_images/009482-num5.png,5
1901,test_images/003574-num0.png,0
1902,test_images/000170-num4.png,4
1903,test_images/009763-num0.png,0
1904,test_images/006608-num9.png,9
1905,test_images/003863-num5.png,5
1906,test_images/008477-num9.png,9
1907,test_images/005654-num7.png,7
1908,test_images/001369-num7.png,7
1909,test_images/007463-num1.png,1
1910,test_images/001832-num3.png,3
1911,test_images/006563-num3.png,3
1912,test_images/009236-num0.png,0
1913,test_images/000425-num4.png,4
1914,test_images/007049-num0.png,0
1915,test_images/000188-num0.png,0
1916,test_images/009944-num3.png,3
1917,test_images/003422-num6.png,6
1918,test_images/009936-num8.png,8
1919,test_images/002579-num8.png,8
1920,test_images/004067-num5.png,5
1921,test_images/008552-num4.png,4
1922,test_images/006776-num8.png,8
1923,test_images/006280-num0.png,0
1924,test_images/003020-num0.png,0
1925,test_images/004671-num8.png,8
1926,test_images/006704-num3.png,3
1927,test_images/003009-num7.png,7
1928,test_images/002956-num5.png,5
1929,test_images/006666-num7.png,7
1930,test_images/006429-num0.png,0
1931,test_images/007103-num3.png,3
1932,test_images/006793-num9.png,9
1933,test_images/004104-num1.png,1
1934,test_images/001446-num2.png,2
1935,test_images/001620-num2.png,2
1936,test_images/000546-num0.png,0
1937,test_images/003755-num9.png,9
1938,test_images/007365-num3.png,3
1939,test_images/002627-num0.png,0
1940,test_images/007817-num0.png,0
1941,test_images/005939-num7.png,7
1942,test_images/006185-num4.png,4
1943,test_images/006428-num0.png,0
1944,test_images/008657-num0.png,0
1945,test_images/007528-num2.png,2
1946,test_images/009988-num5.png,5
1947,test_images/001950-num7.png,7
1948,test_images/004760-num7.png,7
1949,test_images/001222-num4.png,4
1950,test_images/002957-num5.png,5
1951,test_images/001435-num9.png,9
1952,test_images/004105-num1.png,1
1953,test_images/003569-num5.png,5
1954,test_images/000721-num0.png,0
1955,test_images/001419-num4.png,4
1956,test_images/007107-num9.png,9
1957,test_images/000989-num6.png,6
1958,test_images/009878-num1.png,1
1959,test_images/005617-num4.png,4
1960,test_images/000827-num4.png,4
1961,test_images/004571-num6.png,6
1962,test_images/002252-num7.png,7
1963,test_images/003809-num1.png,1
1964,test_images/000133-num7.png,7
1965,test_images/007360-num9.png,9
1966,test_images/005001-num9.png,9
1967,test_images/001443-num8.png,8
1968,test_images/007106-num9.png,9
1969,test_images/001032-num5.png,5
1970,test_images/009708-num4.png,4
1971,test_images/009269-num6.png,6
1972,test_images/003632-num7.png,7
1973,test_images/002554-num5.png,5
1974,test_images/008369-num4.png,4
1975,test_images/002769-num9.png,9
1976,test_images/001298-num3.png,3
1977,test_images/003218-num6.png,6
1978,test_images/008088-num1.png,1
1979,test_images/006773-num2.png,2
1980,test_images/003231-num1.png,1
1981,test_images/009933-num2.png,2
1982,test_images/009241-num1.png,1
1983,test_images/001734-num7.png,7
1984,test_images/007017-num6.png,6
1985,test_images/002319-num4.png,4
1986,test_images/003230-num1.png,1
1987,test_images/002842-num0.png,0
1988,test_images/005513-num0.png,0
1989,test_images/000051-num3.png,3
1990,test_images/006889-num8.png,8
1991,test_images/002893-num3.png,3
1992,test_images/002617-num8.png,8
1993,test_images/003765-num1.png,1
1994,test_images/004134-num9.png,9
1995,test_images/009158-num0.png,0
1996,test_images/006041-num2.png,2
1997,test_images/004544-num4.png,4
1998,test_images/001006-num7.png,7
1999,test_images/002001-num5.png,5
2000,test_images/003101-num7.png,7
2001,test_images/008667-num8.png,8
2002,test_images/009715-num1.png,1
2003,test_images/001260-num7.png,7
2004,test_images/008792-num6.png,6
2005,test_images/000505-num3.png,3
2006,test_images/004853-num1.png,1
2007,test_images/002470-num8.png,8
2008,test_images/006032-num9.png,9
2009,test_images/008059-num2.png,2
2010,test_images/000202-num1.png,1
2011,test_images/004669-num7.png,7
2012,test_images/008095-num4.png,4
2013,test_images/005769-num5.png,5
2014,test_images/009195-num6.png,6
2015,test_images/001870-num0.png,0
2016,test_images/005818-num0.png,0
2017,test_images/006122-num6.png,6
2018,test_images/004243-num6.png,6
2019,test_images/003382-num6.png,6
2020,test_images/008510-num7.png,7
2021,test_images/004641-num0.png,0
2022,test_images/000593-num9.png,9
2023,test_images/007634-num9.png,9
2024,test_images/000203-num1.png,1
2025,test_images/007420-num2.png,2
2026,test_images/001371-num8.png,8
2027,test_images/002494-num9.png,9
2028,test_images/008113-num1.png,1
2029,test_images/009275-num3.png,3
2030,test_images/003383-num6.png,6
2031,test_images/006977-num5.png,5
2032,test_images/005202-num4.png,4
2033,test_images/003508-num2.png,2
2034,test_images/008935-num9.png,9
2035,test_images/007877-num7.png,7
2036,test_images/006382-num3.png,3
2037,test_images/006449-num7.png,7
2038,test_images/001641-num5.png,5
2039,test_images/002899-num0.png,0
2040,test_images/002646-num7.png,7
2041,test_images/001919-num7.png,7
2042,test_images/005414-num9.png,9
2043,test_images/000830-num2.png,2
2044,test_images/000342-num1.png,1
2045,test_images/009578-num2.png,2
2046,test_images/006461-num0.png,0
2047,test_images/005672-num9.png,9
2048,test_images/005384-num1.png,1
2049,test_images/002245-num1.png,1
2050,test_images/004213-num9.png,9
2051,test_images/008119-num2.png,2
2052,test_images/006172-num9.png,9
2053,test_images/008824-num6.png,6
2054,test_images/006484-num1.png,1
2055,test_images/000952-num6.png,6
2056,test_images/004639-num8.png,8
2057,test_images/008533-num3.png,3
2058,test_images/007187-num5.png,5
2059,test_images/001499-num8.png,8
2060,test_images/005994-num6.png,6
2061,test_images/003625-num1.png,1
2062,test_images/000436-num8.png,8
2063,test_images/009031-num7.png,7
2064,test_images/006173-num9.png,9
2065,test_images/007028-num7.png,7
2066,test_images/004260-num2.png,2
2067,test_images/009257-num7.png,7
2068,test_images/001321-num7.png,7
2069,test_images/008726-num8.png,8
2070,test_images/003040-num7.png,7
2071,test_images/000208-num2.png,2
2072,test_images/003802-num2.png,2
2073,test_images/001011-num1.png,1
2074,test_images/002592-num0.png,0
2075,test_images/001781-num9.png,9
2076,test_images/009301-num1.png,1
2077,test_images/007331-num6.png,6
2078,test_images/008015-num8.png,8
2079,test_images/008201-num3.png,3
2080,test_images/005452-num0.png,0
2081,test_images/002593-num0.png,0
2082,test_images/002065-num8.png,8
2083,test_images/004734-num2.png,2
2084,test_images/003687-num9.png,9
2085,test_images/000139-num4.png,4
2086,test_images/007555-num0.png,0
2087,test_images/002203-num8.png,8
2088,test_images/000804-num0.png,0
2089,test_images/001883-num7.png,7
2090,test_images/007319-num1.png,1
2091,test_images/007489-num9.png,9
2092,test_images/007842-num5.png,5
2093,test_images/003961-num6.png,6
2094,test_images/002576-num1.png,1
2095,test_images/004033-num0.png,0
2096,test_images/003662-num8.png,8
2097,test_images/003476-num3.png,3
2098,test_images/007920-num1.png,1
2099,test_images/001502-num8.png,8
2100,test_images/006821-num3.png,3
2101,test_images/002738-num6.png,6
2102,test_images/001083-num1.png,1
2103,test_images/000407-num0.png,0
2104,test_images/000661-num0.png,0
2105,test_images/003472-num9.png,9
2106,test_images/008293-num3.png,3
2107,test_images/000939-num2.png,2
2108,test_images/002487-num5.png,5
2109,test_images/001506-num2.png,2
2110,test_images/004979-num5.png,5
2111,test_images/000896-num0.png,0
2112,test_images/000649-num7.png,7
2113,test_images/004950-num2.png,2
2114,test_images/007469-num2.png,2
2115,test_images/009470-num2.png,2
2116,test_images/005240-num7.png,7
2117,test_images/008905-num1.png,1
2118,test_images/008038-num5.png,5
2119,test_images/004340-num5.png,5
2120,test_images/001602-num6.png,6
2121,test_images/009377-num0.png,0
2122,test_images/004832-num6.png,6
2123,test_images/009681-num8.png,8
2124,test_images/002974-num1.png,1
2125,test_images/006450-num8.png,8
2126,test_images/002274-num9.png,9
2127,test_images/003306-num0.png,0
2128,test_images/004731-num8.png,8
2129,test_images/007834-num4.png,4
2130,test_images/000565-num4.png,4
2131,test_images/009804-num3.png,3
2132,test_images/004089-num7.png,7
2133,test_images/008675-num4.png,4
2134,test_images/005642-num1.png,1
2135,test_images/003807-num8.png,8
2136,test_images/009775-num6.png,6
2137,test_images/002823-num7.png,7
2138,test_images/008751-num9.png,9
2139,test_images/005714-num7.png,7
2140,test_images/004472-num5.png,5
2141,test_images/008537-num9.png,9
2142,test_images/007794-num2.png,2
2143,test_images/007239-num6.png,6
2144,test_images/002720-num9.png,9
2145,test_images/001533-num0.png,0
2146,test_images/007580-num9.png,9
2147,test_images/002752-num2.png,2
2148,test_images/000627-num9.png,9
2149,test_images/000018-num3.png,3
2150,test_images/003036-num6.png,6
2151,test_images/008750-num9.png,9
2152,test_images/008544-num2.png,2
2153,test_images/006177-num3.png,3
2154,test_images/008308-num3.png,3
2155,test_images/005692-num2.png,2
2156,test_images/005316-num1.png,1
2157,test_images/000698-num4.png,4
2158,test_images/007759-num4.png,4
2159,test_images/009526-num4.png,4
2160,test_images/001053-num2.png,2
2161,test_images/000847-num3.png,3
2162,test_images/006670-num1.png,1
2163,test_images/001247-num9.png,9
2164,test_images/001479-num3.png,3
2165,test_images/001636-num4.png,4
2166,test_images/008243-num0.png,0
2167,test_images/007771-num3.png,3
2168,test_images/004280-num9.png,9
2169,test_images/006193-num2.png,2
2170,test_images/005439-num4.png,4
2171,test_images/005462-num8.png,8
2172,test_images/005275-num5.png,5
2173,test_images/000737-num6.png,6
2174,test_images/007372-num5.png,5
2175,test_images/008942-num8.png,8
2176,test_images/008589-num4.png,4
2177,test_images/002189-num9.png,9
2178,test_images/009768-num2.png,2
2179,test_images/008641-num7.png,7
2180,test_images/004776-num0.png,0
2181,test_images/001799-num7.png,7
2182,test_images/004539-num7.png,7
2183,test_images/001637-num5.png,5
2184,test_images/009342-num3.png,3
2185,test_images/000551-num7.png,7
2186,test_images/006929-num2.png,2
2187,test_images/007490-num7.png,7
2188,test_images/003556-num5.png,5
2189,test_images/009330-num8.png,8
2190,test_images/002619-num0.png,0
2191,test_images/003340-num8.png,8
2192,test_images/002940-num2.png,2
2193,test_images/007986-num2.png,2
2194,test_images/002969-num5.png,5
2195,test_images/009125-num3.png,3
2196,test_images/005906-num7.png,7
2197,test_images/005274-num4.png,4
2198,test_images/000550-num7.png,7
2199,test_images/005049-num8.png,8
2200,test_images/007801-num7.png,7
2201,test_images/009622-num1.png,1
2202,test_images/004391-num7.png,7
2203,test_images/005715-num6.png,6
2204,test_images/009444-num1.png,1
2205,test_images/006311-num2.png,2
2206,test_images/007238-num7.png,7
2207,test_images/004059-num5.png,5
2208,test_images/004429-num8.png,8
2209,test_images/007397-num5.png,5
2210,test_images/007613-num6.png,6
2211,test_images/006694-num1.png,1
2212,test_images/003434-num1.png,1
2213,test_images/003199-num5.png,5
2214,test_images/002534-num3.png,3
2215,test_images/003652-num1.png,1
2216,test_images/008852-num6.png,6
2217,test_images/006934-num7.png,7
2218,test_images/008039-num4.png,4
2219,test_images/005968-num9.png,9
2220,test_images/006009-num3.png,3
2221,test_images/000758-num9.png,9
2222,test_images/008010-num3.png,3
2223,test_images/002604-num5.png,5
2224,test_images/007346-num6.png,6
2225,test_images/004556-num9.png,9
2226,test_images/006423-num2.png,2
2227,test_images/006645-num2.png,2
2228,test_images/008197-num6.png,6
2229,test_images/006451-num9.png,9
2230,test_images/006021-num4.png,4
2231,test_images/009138-num6.png,6
2232,test_images/000286-num6.png,6
2233,test_images/008595-num0.png,0
2234,test_images/002438-num9.png,9
2235,test_images/000759-num9.png,9
2236,test_images/008277-num3.png,3
2237,test_images/008196-num6.png,6
2238,test_images/001901-num9.png,9
2239,test_images/008412-num5.png,5
2240,test_images/003682-num2.png,2
2241,test_images/001201-num1.png,1
2242,test_images/000373-num8.png,8
2243,test_images/008173-num7.png,7
2244,test_images/002085-num2.png,2
2245,test_images/004922-num8.png,8
2246,test_images/006857-num3.png,3
2247,test_images/009028-num9.png,9
2248,test_images/003473-num8.png,8
2249,test_images/003185-num0.png,0
2250,test_images/001838-num1.png,1
2251,test_images/000263-num7.png,7
2252,test_images/009892-num8.png,8
2253,test_images/004198-num9.png,9
2254,test_images/005708-num3.png,3
2255,test_images/009402-num8.png,8
2256,test_images/008292-num2.png,2
2257,test_images/000938-num3.png,3
2258,test_images/001997-num3.png,3
2259,test_images/005137-num9.png,9
2260,test_images/006689-num4.png,4
2261,test_images/007256-num9.png,9
2262,test_images/003429-num4.png,4
2263,test_images/009966-num6.png,6
2264,test_images/004620-num6.png,6
2265,test_images/002365-num7.png,7
2266,test_images/004446-num6.png,6
2267,test_images/000910-num4.png,4
2268,test_images/005720-num4.png,4
2269,test_images/000262-num7.png,7
2270,test_images/008749-num7.png,7
2271,test_images/000791-num5.png,5
2272,test_images/006779-num0.png,0
2273,test_images/004032-num1.png,1
2274,test_images/007908-num7.png,7
2275,test_images/003611-num2.png,2
2276,test_images/007598-num7.png,7
2277,test_images/008838-num2.png,2
2278,test_images/006135-num1.png,1
2279,test_images/001992-num9.png,9
2280,test_images/002848-num2.png,2
2281,test_images/008297-num8.png,8
2282,test_images/002697-num5.png,5
2283,test_images/007678-num2.png,2
2284,test_images/007437-num5.png,5
2285,test_images/004389-num8.png,8
2286,test_images/001314-num4.png,4
2287,test_images/007252-num3.png,3
2288,test_images/008104-num6.png,6
2289,test_images/007046-num8.png,8
2290,test_images/007220-num8.png,8
2291,test_images/005827-num0.png,0
2292,test_images/003404-num9.png,9
2293,test_images/006820-num2.png,2
2294,test_images/009939-num0.png,0
2295,test_images/004552-num3.png,3
2296,test_images/003493-num3.png,3
2297,test_images/003371-num0.png,0
2298,test_images/008387-num7.png,7
2299,test_images/001039-num7.png,7
2300,test_images/006455-num3.png,3
2301,test_images/003871-num8.png,8
2302,test_images/006641-num8.png,8
2303,test_images/009872-num3.png,3
2304,test_images/000097-num7.png,7
2305,test_images/002902-num1.png,1
2306,test_images/005453-num1.png,1
2307,test_images/009167-num0.png,0
2308,test_images/000774-num4.png,4
2309,test_images/006943-num6.png,6
2310,test_images/005079-num0.png,0
2311,test_images/009328-num7.png,7
2312,test_images/000444-num2.png,2
2313,test_images/008131-num4.png,4
2314,test_images/008825-num7.png,7
2315,test_images/003388-num4.png,4
2316,test_images/007186-num4.png,4
2317,test_images/008532-num2.png,2
2318,test_images/005361-num1.png,1
2319,test_images/007000-num1.png,1
2320,test_images/003624-num0.png,0
2321,test_images/004075-num8.png,8
2322,test_images/001723-num0.png,0
2323,test_images/009256-num6.png,6
2324,test_images/003955-num5.png,5
2325,test_images/001427-num4.png,4
2326,test_images/008946-num3.png,3
2327,test_images/008934-num8.png,8
2328,test_images/000768-num1.png,1
2329,test_images/007304-num5.png,5
2330,test_images/006780-num4.png,4
2331,test_images/009846-num1.png,1
2332,test_images/002409-num1.png,1
2333,test_images/008637-num6.png,6
2334,test_images/009551-num4.png,4
2335,test_images/002023-num0.png,0
2336,test_images/009698-num6.png,6
2337,test_images/007681-num6.png,6
2338,test_images/009550-num4.png,4
2339,test_images/007774-num8.png,8
2340,test_images/009579-num3.png,3
2341,test_images/001858-num6.png,6
2342,test_images/006509-num6.png,6
2343,test_images/001303-num2.png,2
2344,test_images/002304-num0.png,0
2345,test_images/003607-num4.png,4
2346,test_images/000600-num6.png,6
2347,test_images/003448-num3.png,3
2348,test_images/007408-num4.png,4
2349,test_images/000959-num4.png,4
2350,test_images/008538-num1.png,1
2351,test_images/009411-num4.png,4
2352,test_images/005740-num3.png,3
2353,test_images/002681-num3.png,3
2354,test_images/009206-num9.png,9
2355,test_images/003449-num3.png,3
2356,test_images/002282-num5.png,5
2357,test_images/001701-num4.png,4
2358,test_images/004722-num5.png,5
2359,test_images/006888-num9.png,9
2360,test_images/000349-num3.png,3
2361,test_images/002915-num7.png,7
2362,test_images/000482-num7.png,7
2363,test_images/000360-num4.png,4
2364,test_images/008615-num2.png,2
2365,test_images/006226-num3.png,3
2366,test_images/003764-num0.png,0
2367,test_images/002664-num2.png,2
2368,test_images/000995-num2.png,2
2369,test_images/003814-num5.png,5
2370,test_images/009714-num0.png,0
2371,test_images/008390-num1.png,1
2372,test_images/001394-num8.png,8
2373,test_images/008071-num4.png,4
2374,test_images/009317-num6.png,6
2375,test_images/001404-num0.png,0
2376,test_images/007827-num9.png,9
2377,test_images/005139-num0.png,0
2378,test_images/005110-num7.png,7
2379,test_images/000899-num8.png,8
2380,test_images/001845-num3.png,3
2381,test_images/007384-num9.png,9
2382,test_images/000237-num2.png,2
2383,test_images/009424-num6.png,6
2384,test_images/002342-num9.png,9
2385,test_images/004038-num2.png,2
2386,test_images/008332-num9.png,9
2387,test_images/003943-num3.png,3
2388,test_images/002157-num2.png,2
2389,test_images/008743-num4.png,4
2390,test_images/000236-num2.png,2
2391,test_images/006985-num3.png,3
2392,test_images/006796-num2.png,2
2393,test_images/005791-num0.png,0
2394,test_images/007312-num3.png,3
2395,test_images/009879-num0.png,0
2396,test_images/005215-num3.png,3
2397,test_images/001431-num2.png,2
2398,test_images/007577-num5.png,5
2399,test_images/008621-num0.png,0
2400,test_images/007295-num6.png,6
2401,test_images/009547-num2.png,2
2402,test_images/008608-num7.png,7
2403,test_images/005214-num3.png,3
2404,test_images/003723-num9.png,9
2405,test_images/009851-num7.png,7
2406,test_images/003778-num5.png,5
2407,test_images/006797-num2.png,2
2408,test_images/001656-num2.png,2
2409,test_images/009709-num5.png,5
2410,test_images/007739-num2.png,2
2411,test_images/001068-num8.png,8
2412,test_images/000144-num7.png,7
2413,test_images/008888-num6.png,6
2414,test_images/006667-num6.png,6
2415,test_images/009132-num5.png,5
2416,test_images/006264-num0.png,0
2417,test_images/004863-num8.png,8
2418,test_images/002626-num1.png,1
2419,test_images/007364-num2.png,2
2420,test_images/005938-num6.png,6
2421,test_images/002469-num6.png,6
2422,test_images/003689-num1.png,1
2423,test_images/001951-num6.png,6
2424,test_images/007529-num3.png,3
2425,test_images/006003-num0.png,0
2426,test_images/005210-num9.png,9
2427,test_images/002468-num6.png,6
2428,test_images/009133-num5.png,5
2429,test_images/003568-num4.png,4
2430,test_images/006980-num9.png,9
2431,test_images/004417-num9.png,9
2432,test_images/006562-num2.png,2
2433,test_images/000233-num8.png,8
2434,test_images/002152-num8.png,8
2435,test_images/003423-num7.png,7
2436,test_images/000189-num1.png,1
2437,test_images/007048-num1.png,1
2438,test_images/008337-num3.png,3
2439,test_images/009051-num1.png,1
2440,test_images/008845-num0.png,0
2441,test_images/004784-num7.png,7
2442,test_images/008178-num4.png,4
2443,test_images/000232-num8.png,8
2444,test_images/008998-num9.png,9
2445,test_images/002347-num3.png,3
2446,test_images/008553-num5.png,5
2447,test_images/000932-num0.png,0
2448,test_images/004386-num1.png,1
2449,test_images/006874-num7.png,7
2450,test_images/007974-num5.png,5
2451,test_images/002896-num8.png,8
2452,test_images/004143-num9.png,9
2453,test_images/004118-num5.png,5
2454,test_images/006036-num2.png,2
2455,test_images/000573-num3.png,3
2456,test_images/005031-num0.png,0
2457,test_images/005257-num0.png,0
2458,test_images/005925-num3.png,3
2459,test_images/004325-num9.png,9
2460,test_images/002795-num6.png,6
2461,test_images/002077-num5.png,5
2462,test_images/007753-num6.png,6
2463,test_images/001216-num7.png,7
2464,test_images/002897-num8.png,8
2465,test_images/009813-num4.png,4
2466,test_images/001071-num7.png,7
2467,test_images/000317-num5.png,5
2468,test_images/009994-num1.png,1
2469,test_images/008476-num8.png,8
2470,test_images/008303-num1.png,1
2471,test_images/000676-num7.png,7
2472,test_images/001510-num5.png,5
2473,test_images/009958-num7.png,7
2474,test_images/009271-num8.png,8
2475,test_images/000880-num7.png,7
2476,test_images/003658-num2.png,2
2477,test_images/000410-num7.png,7
2478,test_images/009600-num5.png,5
2479,test_images/001807-num0.png,0
2480,test_images/002829-num5.png,5
2481,test_images/005523-num9.png,9
2482,test_images/007940-num7.png,7
2483,test_images/003416-num5.png,5
2484,test_images/001538-num2.png,2
2485,test_images/008164-num1.png,1
2486,test_images/000411-num7.png,7
2487,test_images/009202-num3.png,3
2488,test_images/008870-num2.png,2
2489,test_images/005335-num4.png,4
2490,test_images/007457-num2.png,2
2491,test_images/005579-num5.png,5
2492,test_images/003015-num3.png,3
2493,test_images/002685-num9.png,9
2494,test_images/006557-num0.png,0
2495,test_images/002491-num2.png,2
2496,test_images/003826-num5.png,5
2497,test_images/004577-num5.png,5
2498,test_images/001035-num6.png,6
